episode,cumulative_reward,average_reward,discounted_reward,q_value_change,sample_efficiency,policy_entropy,space_complexity
74,171,10.6875,0.016030192570020006,0.0013788670214506143,14,0.8563080435938419,2400
75,156,9.75,11.24139503560232,0.0009172482238642031,14,0.8396771954219797,2400
76,135,8.4375,11.020000025222009,0.0014895531675212118,12,0.8481402961807989,2400
77,195,12.1875,1.730050301528043,0.0014834132050008898,16,0.8463739643703558,2400
78,227,14.1875,2.015089224537152,0.0018474456253710781,13,0.8056428267588749,2400
79,155,9.6875,0.009422507847440002,0.0012571482794754266,14,0.9285755820180117,2400
80,188,11.75,2.00181807224207,0.0013907735097259395,14,0.8972448859470115,2400
81,175,10.9375,0.209003622345553,0.0010424624718132702,14,0.8970189443344874,2400
82,153,9.5625,0.1714423128202621,0.000670204057473606,13,0.8291071875154665,2400
83,140,8.75,0.16400001537230002,0.001026001478633721,12,0.90485445851554,2400
84,216,13.5,1.9004141546520479,0.0017495526761421869,13,0.6741722211727936,2400
85,158,9.875,0.17021022470123004,0.0009752852167031992,13,0.7157081355125707,2400
86,193,12.0625,1.4400022084831297,0.0012146242203860745,16,0.8434995873870794,2400
87,191,11.9375,3.915464482690049,0.0014024861688367522,16,0.8985332619440117,2400
88,181,11.3125,11.001802040417502,0.0012214586265514736,14,0.8803468647912147,2400
89,214,13.375,7.5717956031948335,0.0018850809878441532,13,0.7583001839851717,2400
90,205,12.8125,1.4001818665362462,0.0013431288147163242,15,0.7946755296683989,2400
91,162,10.125,0.0051414724505700025,0.0010540661856976892,13,0.9075393168420154,2400
92,106,6.625,6.5300151002443005,0.0007491612302998671,12,0.7034515223818988,2400
93,177,11.0625,1.0730200733547357,0.0011015588038338874,16,0.9581671688880955,2400
94,152,9.5,0.01006002473003,0.0010909964853681802,16,0.84464974062812,2400
95,201,12.5625,11.666539532401925,0.001017352387959828,14,0.7603620201558323,2400
96,181,11.3125,0.05025182931052301,0.0012256687801975978,14,0.7444825290982694,2400
97,199,12.4375,0.001551404537488,0.001430999830503243,13,0.7889757131888723,2400
98,141,8.8125,1.800016024192323,0.0009750066596879698,12,0.6318761053004074,2400
99,127,7.9375,0.3814070152336211,0.0007088808530419515,14,0.8745152916487137,2400
100,160,10.0,1.802040178721308,0.0009969282458274567,15,0.8149748760765811,2400
101,219,13.6875,1.4180141720499333,0.001798493289540417,14,0.6774857447712144,2400
102,207,12.9375,4.120101531233857,0.0014886314150354082,14,0.8258301284251082,2400
103,171,10.6875,1.002022026422229,0.001314036479584433,12,0.7247555481950962,2400
104,216,13.5,3.01514664355362,0.0013443770010110078,16,0.7768128626409782,2400
105,198,12.375,1.7140000225643375,0.0014587541197093174,15,0.6765349919400967,2400
106,146,9.125,0.07201460209742301,0.0007378795901055853,13,0.8104748796981893,2400
107,160,10.0,1.313041300423342,0.0017037761062849558,13,0.6245222367762201,2400
108,130,8.125,0.14037307503553298,0.001237700858182625,14,0.7668620590361411,2400
109,150,9.375,12.02260074420228,0.0008911920340039466,14,0.7248447684024839,2400
110,212,13.25,13.215124196604634,0.0012387887385531052,15,0.729125272225284,2400
111,221,13.8125,7.0498015318632214,0.0014075399934507622,16,0.8043237465802935,2400
112,171,10.6875,0.20021901041243703,0.0010154278899170625,13,0.7140300041951133,2400
113,178,11.125,11.005014183040252,0.0012086567013767206,15,0.7956544799148375,2400
114,233,14.5625,1.7924913444452846,0.0020884132176441418,14,0.7935965937670717,2400
115,211,13.1875,0.02603343000269201,0.00166903528732673,14,0.6382758800841564,2400
116,113,7.0625,1.1033011528302201,0.0005644620121145386,14,0.8346269917339577,2400
117,205,12.8125,1.656019660435,0.0011192751852881744,14,0.8268007636467138,2400
118,222,13.875,0.15482548501222207,0.0018825260019631584,14,0.7236962931110935,2400
119,152,9.5,6.1450004833496,0.0016547536883111144,12,0.7360132988773123,2400
120,201,12.5625,14.245741381152124,0.0009754156273302294,14,0.7456179844190076,2400
121,212,13.25,5.21521102316912,0.0012554568443023325,15,0.7412253818945136,2400
122,183,11.4375,3.0018214799802845,0.0015502744752246662,11,0.7537082247216149,2400
123,129,8.0625,2.1711000022297235,0.0005557450510949981,14,0.6731225130863359,2400
124,189,11.8125,0.043660162213236015,0.0014847330835767694,13,0.6485941531158346,2400
125,146,9.125,0.014630185800263006,0.0008016097669084726,15,0.7367620778304822,2400
126,187,11.6875,0.241823072512447,0.0013367587785205993,12,0.6794254173291658,2400
127,59,3.6875,0.072070010924,0.00021801454780515396,12,0.6848537960187472,2400
128,172,10.75,0.18000175740282107,0.0010406231570353267,13,0.8363488629273476,2400
129,121,7.5625,0.101501860390024,0.0007043011328798029,14,0.6272175945562396,2400
130,203,12.6875,7.020160163742919,0.0016625667390801958,14,0.8213105845602477,2400
131,233,14.5625,0.23018646526892,0.0016868867569953025,13,0.6087816470919994,2400
132,198,12.375,7.941500153066718,0.0011590825426481576,14,0.7735527588440302,2400
133,123,7.6875,1.0000014879327002,0.0007951031467660312,14,0.7429882995779127,2400
134,166,10.375,0.10210000284214601,0.0012254350317854928,14,0.8515389796407644,2400
135,187,11.6875,1.7201202119234442,0.0012572499004364253,13,0.7009803277231285,2400
136,133,8.3125,0.018001004322220005,0.0007024506393509084,14,0.7091985282768317,2400
137,196,12.25,0.05186019264204401,0.0011254074125038153,13,0.7645500890615594,2400
138,230,14.375,1.5041318725883481,0.0018639555052198601,13,0.5587186569757443,2400
139,168,10.5,0.13509014445132003,0.0008593722533046335,14,0.5896548376136508,2400
140,182,11.375,0.015404204324495007,0.000874068364689363,15,0.7458270004601557,2400
141,133,8.3125,7.240000500041379,0.0007600071524488814,14,0.6139085484757496,2400
142,195,12.1875,1.4119086774035492,0.0011001559794694043,14,0.6953344647748715,2400
143,177,11.0625,6.009018720232425,0.0010912518597815406,12,0.7193137613023104,2400
144,160,10.0,0.10000111248525399,0.0011629269392842362,12,0.6581499945275094,2400
145,162,10.125,8.391550105233,0.0008494281154754537,15,0.7397143494598443,2400
146,131,8.1875,10.4961714500048,0.0006074564890688393,13,0.5677997392009733,2400
147,115,7.1875,0.010002168133990004,0.0005431835220460259,13,0.6958301103339105,2400
148,167,10.4375,2.0014822580531,0.0010790537162707673,13,0.6148472730954945,2400
149,187,11.6875,1.7151853004062634,0.0012208166764012028,14,0.6589975480201464,2400
150,196,12.25,13.751490192833284,0.0018427621073923409,13,0.7972524987535606,2400
151,128,8.0,0.17211735000332307,0.0004969135910525459,13,0.6303533064607498,2400
152,215,13.4375,2.722111847280027,0.0012631195791893083,13,0.5658135641020761,2400
153,159,9.9375,1.7423001993810214,0.0008542879818430772,13,0.6331500628409238,2400
154,154,9.625,0.7101966242350001,0.0006710591231390449,15,0.684737837446288,2400
155,132,8.25,11.172000030128027,0.0006562349957786522,15,0.8889703278826492,2400
156,201,12.5625,0.210019651229838,0.001021154925551279,14,0.6442112053558626,2400
157,117,7.3125,3.0704019221031214,0.0006384971163315709,14,0.6077793570504963,2400
158,159,9.9375,0.013132414020489001,0.0007548275200121729,14,0.5941778802291035,2400
159,189,11.8125,3.913745182284636,0.0008304557872680764,14,0.8178574452896674,2400
160,196,12.25,0.6216252323972381,0.0010133296217945459,16,0.766167779280975,2400
161,252,15.75,0.145104174117459,0.0017682142935447473,15,0.7063589407901287,2400
162,120,7.5,13.000115601948,0.0005165671930888394,13,0.4924771055525048,2400
163,254,15.875,0.7201001305323291,0.0023185993865752694,13,0.608312301514222,2400
164,210,13.125,0.22010429422542901,0.0013021450038726123,14,0.5005040131814117,2400
165,186,11.625,12.701700064727438,0.0009803765947786894,13,0.49013034691383867,2400
166,168,10.5,0.16233001429785004,0.0007895256316674464,15,0.8593217177662099,2400
167,161,10.0625,11.000206025505367,0.0010431061735669469,15,0.7805414501294288,2400
168,158,9.875,1.5227802024023303,0.0006430808330032587,13,0.466418293088474,2400
169,211,13.1875,0.16000019420364403,0.0016314480702251128,12,0.5036423401651995,2400
170,206,12.875,0.02004143481917,0.0014314290043407143,13,0.7761319038274415,2400
171,127,7.9375,7.514022250000003e-07,0.0006039368014281429,11,0.7708727625706209,2400
172,146,9.125,0.00016130472724100003,0.0007459138328121879,12,0.5854005900073128,2400
173,171,10.6875,0.00016992600419700005,0.0012163808925996582,13,0.7175762281271416,2400
174,129,8.0625,1.6018146522921002,0.0005753909332449963,14,0.5901790610272126,2400
175,243,15.1875,1.1118177338423398,0.001638544159892389,16,0.6867330634900833,2400
176,159,9.9375,1.41566017202313,0.0009475097812702219,13,0.594611393649722,2400
177,119,7.4375,2.0000115002290433,0.0007808457547546828,13,0.6903931809002066,2400
178,163,10.1875,13.01800011507244,0.001070201397128718,13,0.5959531843398247,2400
179,120,7.5,0.04215003324501901,0.000587503737125952,13,0.5432684590857078,2400
180,184,11.5,1.7016612040048005,0.000879325702991536,14,0.6462312629285547,2400
181,169,10.5625,0.4018155114462101,0.00101290752935145,16,0.6901170632301523,2400
182,165,10.3125,1.4314190202732544,0.0006072052969481312,14,0.5836931668429485,2400
183,185,11.5625,5.01633025023434,0.00078358503998501,15,0.6862956982408549,2400
184,171,10.6875,10.901541913023332,0.0007541143603298291,15,0.6631787596042671,2400
185,115,7.1875,0.012000038190262005,0.0005223142496166829,11,0.6259419297079549,2400
186,201,12.5625,1.460170003082376,0.0014474779060374623,15,0.7135511478308134,2400
187,146,9.125,0.0022722122243000005,0.0007488483908813726,14,0.6179081188162558,2400
188,104,6.5,1.7000008000312734,0.00037971504471240205,11,0.5175466714521284,2400
189,176,11.0,1.50014004896264,0.000726575439751866,14,0.5614822777012156,2400
190,162,10.125,2.0801072042929625,0.000725344492468728,14,0.5745103707830398,2400
191,145,9.0625,5.270000524119999,0.00098508841635591,15,0.7625792715226462,2400
192,190,11.875,0.0015103698339700002,0.0020331783943921935,11,0.6615278617146756,2400
193,207,12.9375,11.301735026704439,0.0010160235124819727,13,0.45566327368309706,2400
194,157,9.8125,0.51205280935369,0.0008120138492809095,14,0.7138103577351516,2400
195,169,10.5625,1.4060320750131188,0.0008109072623339369,16,0.6583598419874908,2400
196,119,7.4375,3.3921600218029995,0.0005687063725836805,14,0.675142792642611,2400
197,192,12.0,1.9268444550000008e-05,0.0010402693633362109,15,0.7770501751594845,2400
198,164,10.25,7.160017622528233,0.0005522623494412114,15,0.6302152889769611,2400
199,219,13.6875,1.413074159832648,0.0011979102542755715,15,0.6277354868629752,2400
200,196,12.25,12.00135009397336,0.00124494150569678,14,0.6996251441990967,2400
201,225,14.0625,8.100171997527106,0.00134566895658343,12,0.6983843218910503,2400
202,150,9.375,7.112015270002131,0.0007646213760495849,15,0.5178308808135188,2400
203,167,10.4375,0.6130537038253852,0.0012916587363704663,13,0.5981937989313464,2400
204,87,5.4375,0.33000062120025014,0.00030829339101479033,10,0.6114311403816362,2400
205,129,8.0625,1.50632548625019,0.00040353950046620663,16,0.6564085389568004,2400
206,210,13.125,10.007720453838278,0.0013739890155055612,13,0.5399317664368968,2400
207,141,8.8125,0.0023188922200320008,0.0006934188679551577,12,0.6317268226447206,2400
208,205,12.8125,0.021542243721919006,0.0015154044141590505,13,0.7060366668414859,2400
209,188,11.75,1.301150082769235,0.0007747090319149345,11,0.4355730128138354,2400
210,190,11.875,3.0143013217839103,0.0009239227072879082,13,0.5565054199886619,2400
211,159,9.9375,3.8003705797047274,0.0008345459289422232,14,0.6383254278478911,2400
212,187,11.6875,0.15023000303126802,0.0008267968402228648,13,0.46253360252876247,2400
213,155,9.6875,1.3007050238000005e-05,0.0006381228803000609,13,0.7309432949119841,2400
214,174,10.875,0.024003195305844004,0.0008429074411437279,15,0.7875741498907234,2400
215,258,16.125,9.116547850326455,0.0012995529233298217,14,0.5787279952979165,2400
216,146,9.125,0.30161702322353,0.0007608493210593322,12,0.39906304532833703,2400
217,274,17.125,12.15542602597413,0.0016417693614836704,16,0.5718414032264332,2400
218,110,6.875,0.8503131520460001,0.00032953141393224334,15,0.5115574829321148,2400
219,184,11.5,11.174153161445227,0.0007219163078931802,14,0.5672181959435513,2400
220,165,10.3125,0.413197178212326,0.0007165333145295661,14,0.5168462832579533,2400
221,116,7.25,0.17630306321021003,0.0005964864835881627,12,0.5071985561285681,2400
222,242,15.125,1.400164215414542,0.0020364921410803635,10,0.49398386012323653,2400
223,180,11.25,2.4160510193672344,0.0006601195768025122,16,0.4791076680950859,2400
224,149,9.3125,2.2602923282429246,0.0006508774535317429,14,0.5843689303286108,2400
225,151,9.4375,1.4272670266000002e-05,0.000670763715302092,14,0.6457283115146768,2400
226,218,13.625,0.9019041715078759,0.0011223352034914016,14,0.5832144377104687,2400
227,264,16.5,11.19618641417474,0.0016941728121327019,15,0.6932244445669493,2400
228,253,15.8125,1.1819061851256192,0.0016843357188682654,12,0.5535009593457743,2400
229,152,9.5,1.6221990020240238,0.0005327195801323228,13,0.46635656593333696,2400
230,174,10.875,0.04230903321454802,0.0006662538457448016,15,0.5893576621457526,2400
231,198,12.375,0.12001604173351202,0.0008980666584641697,15,0.594191188141582,2400
232,180,11.25,1.6114004202950463,0.0008943861500791167,11,0.30172635299037465,2400
233,202,12.625,1.8552301772872002,0.0008243845601025341,16,0.5350798121877864,2400
234,135,8.4375,2.1140091800233467,0.0003758865758118211,13,0.5798779207684165,2400
235,198,12.375,5.918191187410521,0.0010145602645136157,13,0.6233440199400566,2400
236,149,9.3125,0.11821534242323001,0.0005575828248367765,14,0.49421113230608654,2400
237,52,3.25,0.0005120000024200002,0.0001365468907983735,13,0.5491341696673772,2400
238,208,13.0,0.14165004856906904,0.0008708396670224706,15,0.6754550329765965,2400
239,149,9.3125,3.1580501002910775,0.0007763971806631098,15,0.6814747563142654,2400
240,172,10.75,1.5016046305215518,0.0008807240630324625,14,0.5430254171980629,2400
241,118,7.375,0.00020114703748,0.0005205650116397941,13,0.6089603140917661,2400
242,251,15.6875,6.0195300234950695,0.001511655747704149,15,0.4975562838972983,2400
243,159,9.9375,0.0021002273000340003,0.001965840266014358,12,0.4344982978527267,2400
244,159,9.9375,1.32007121775024,0.0005990847967801659,16,0.7780781601636677,2400
245,134,8.375,1.900015014025025,0.00041750335420399936,14,0.590340852695203,2400
246,152,9.5,0.014003005902992003,0.0007524588517902286,16,0.8278723012079161,2400
247,156,9.75,0.00402411360288,0.0008424763081775338,16,0.6821387466178367,2400
248,204,12.75,1.9121000274723392,0.0011047140429927462,12,0.6147855693176842,2400
249,218,13.625,4.14505185302648,0.0011745838011410436,13,0.6484416984910141,2400
250,158,9.875,4.0013901401432,0.0007735099881534246,15,0.6466246268205886,2400
251,234,14.625,1.8654149130922713,0.0011344122651697004,14,0.6250736009893203,2400
252,165,10.3125,2.3068131404600187,0.000882112168711227,15,0.626341905722178,2400
253,163,10.1875,2.001210010114033,0.0009365666098987668,14,0.7245550213742084,2400
254,202,12.625,0.18051316262834805,0.0009443734228722332,14,0.5483874508686991,2400
255,157,9.8125,0.15115003454004702,0.0006530676142683195,12,0.40722359112915874,2400
256,255,15.9375,2.0025908265311405,0.0022839071240077407,14,0.5241801919943068,2400
257,223,13.9375,1.871701185265441,0.0008176919507994966,14,0.5848964300653707,2400
258,126,7.875,1.7880200049002222,0.0003771291317647672,11,0.555364347814344,2400
259,164,10.25,1.906000052722535,0.000533206618432425,14,0.6673397706519755,2400
260,147,9.1875,0.3061340174253001,0.0007836638758065074,15,0.7677040172635028,2400
261,136,8.5,0.004180500231643001,0.0006108947050814511,13,0.5203020966550159,2400
262,163,10.1875,0.0014410159203700002,0.001148942566626683,15,0.41081950434007775,2400
263,180,11.25,13.121917002570392,0.0011929823332066606,14,0.5408548001495131,2400
264,151,9.4375,9.212041062592181,0.0006726156844019819,15,0.6969387999181709,2400
265,230,14.375,2.4212281309354404,0.0013809740063727863,12,0.5221512951869145,2400
266,223,13.9375,0.180145138288291,0.0009587402706522892,14,0.5000112855052269,2400
267,268,16.75,11.014681217424837,0.0016097725549438864,14,0.5108176361162206,2400
268,146,9.125,4.860171189000029,0.0007003488124782632,12,0.5234386511254489,2400
269,182,11.375,12.27500150743253,0.0006224546966125525,15,0.5149243067828395,2400
270,165,10.3125,1.105718353004082,0.0006175281907160594,16,0.6059344682609709,2400
271,155,9.6875,0.5813010520372189,0.0007424668070394257,14,0.573064185247069,2400
272,221,13.8125,1.7220171950843,0.0011608900436890824,13,0.5567960576575138,2400
273,191,11.9375,0.00014318458027400002,0.0011990072996032172,11,0.4510660250435702,2400
274,142,8.875,0.20504057863821998,0.0005988055573319276,12,0.5908330420455334,2400
275,224,14.0,1.7616020195252156,0.0013334538467258002,14,0.7966353253383502,2400
276,148,9.25,8.191005056004647,0.0005668767283921388,13,0.5639694702143347,2400
277,205,12.8125,9.150171503554807,0.0007532966327871991,15,0.625451300198676,2400
278,176,11.0,9.1850139393017,0.0007494995928381407,14,0.591391246191716,2400
279,136,8.5,9.300000023617025,0.0005380585831431668,10,0.5311572938816009,2400
280,150,9.375,1.6580141825502301,0.0003715984296808294,12,0.3284484375048379,2400
281,176,11.0,0.0020022448282340003,0.0005374074977399697,14,0.4881750866706028,2400
282,97,6.0625,0.001450303972,0.00032188066724081775,14,0.4687543444011817,2400
283,155,9.6875,0.12000160267130001,0.0006244832192930826,14,0.6370074843426673,2400
284,212,13.25,7.628031503607289,0.0013169377585964624,15,0.7073100646685617,2400
285,159,9.9375,1.0101519832452002,0.000609424500905834,14,0.5140780982354586,2400
286,113,7.0625,11.335019603,0.0005928484839209005,12,0.45193110150782073,2400
287,202,12.625,0.11070552870259602,0.0008179563882787962,14,0.5697874972365378,2400
288,197,12.3125,0.16018131608294306,0.0009928776214331817,15,0.5187090525509573,2400
289,167,10.4375,5.900000019482813,0.0009344747470779329,14,0.8463776993144272,2400
290,169,10.5625,1.7020391723204202,0.0006882689633795157,15,0.5109387161681248,2400
291,195,12.1875,10.660115747902333,0.000920142307037393,13,0.5273865841535519,2400
292,93,5.8125,0.0031000302302700007,0.0001866542644649508,14,0.5250986014121803,2400
293,250,15.625,9.165620189528198,0.001854143994093476,14,0.52366236138307,2400
294,176,11.0,13.11817153842221,0.0005356599110840719,12,0.40651658196115126,2400
295,157,9.8125,0.042516420902284004,0.0004234864310049316,14,0.48180044499327324,2400
296,135,8.4375,7.001860602221036,0.0005274774270638501,12,0.4738354300746419,2400
297,177,11.0625,0.15111600553216495,0.0007165292894704949,15,0.673341830693195,2400
298,160,10.0,0.05000300442504701,0.000562625069435912,13,0.3992533219436869,2400
299,125,7.8125,0.4405000192358211,0.0005580032941687787,14,0.5753099570600444,2400
300,172,10.75,10.000200169049497,0.0007510117902726396,12,0.4059109657702766,2400
301,115,7.1875,0.0018140019392500005,0.00035037343848421206,12,0.4658362602939757,2400
302,192,12.0,5.240169313624921,0.0005757592041217573,16,0.4736278262906113,2400
303,177,11.0625,0.320201652820326,0.0007367189594788976,15,0.5300671059864335,2400
304,241,15.0625,4.832018210263281,0.001306471651504645,13,0.4954987801067581,2400
305,138,8.625,0.6114218239026302,0.0003256073318210951,15,0.39393592444190706,2400
306,140,8.75,0.980181010360022,0.00041651834379299396,16,0.60787391469011,2400
307,159,9.9375,13.000175022136288,0.0004805161911697708,13,0.5176878725667924,2400
308,109,6.8125,0.30000415602142005,0.000310171621445647,13,0.5099369330235559,2400
309,159,9.9375,1.7026826820000007e-06,0.0007759225174885199,11,0.4778840375110059,2400
310,233,14.5625,0.16341815321322203,0.001187217164264145,14,0.31599625759208166,2400
311,172,10.75,1.500165252890038,0.0005167731515500444,12,0.38038630399266316,2400
312,122,7.625,0.013009181210042001,0.0004973503334813168,14,0.5605301427313039,2400
313,197,12.3125,1.8143010273438078,0.0006640467452024358,11,0.607501802744799,2400
314,168,10.5,5.200001038153024,0.0005461856282034719,15,0.6023051414307011,2400
315,141,8.8125,0.17030004242883906,0.00043745651295624597,15,0.5837968758918033,2400
316,226,14.125,13.117600187702648,0.0012389365827833493,16,0.4778869947580902,2400
317,234,14.625,0.16650002973713404,0.0010836499228937485,13,0.4541388980046187,2400
318,163,10.1875,1.325000711812141,0.0004997408137464413,15,0.6756903306904711,2400
319,213,13.3125,0.17170187434523704,0.000803209224850618,15,0.5875982283162757,2400
320,145,9.0625,9.10015172220024,0.00037389046935314303,14,0.4116685955450773,2400
321,257,16.0625,13.201453004985149,0.0010909623043779942,11,0.29955096456911473,2400
322,145,9.0625,0.21661722523027,0.00033452919673553603,14,0.529608644029123,2400
323,113,7.0625,2.1861460032799993,0.00027627749909802323,15,0.6516246862867253,2400
324,187,11.6875,0.07020719303794899,0.0006001174459814376,13,0.43054127937593456,2400
325,191,11.9375,12.417302284454,0.0006803991666370915,14,0.48799361535827634,2400
326,182,11.375,2.0015584332030647,0.000813117883250627,14,0.572833448718109,2400
327,168,10.5,0.6017000755025672,0.000785972851456144,13,0.6047124336732616,2400
328,151,9.4375,0.17293220312692306,0.0003494167200276694,15,0.5712466436134737,2400
329,204,12.75,1.67041630467519,0.0018738650806491852,13,0.5192033365548321,2400
330,160,10.0,0.19251307027526207,0.0004561657073412837,13,0.5018591545904595,2400
331,197,12.3125,11.28113304810307,0.0007827459422561188,16,0.6221823091630337,2400
332,165,10.3125,3.134701603132752,0.0005071843577766737,14,0.48631981458109136,2400
333,153,9.5625,11.400013024232328,0.00029091805530597983,13,0.3346191213262306,2400
334,180,11.25,0.25900042028602516,0.0008700163804030169,14,0.6553788241280581,2400
335,159,9.9375,0.01760158343265001,0.0005229568218487494,13,0.6712782721815221,2400
336,225,14.0625,1.7318070090101974,0.001358877299927094,16,0.5827340855023546,2400
337,190,11.875,1.8301717026523097,0.0004950007027248056,14,0.4756302376877152,2400
338,157,9.8125,1.6141304003979913,0.0006297520661943338,14,0.48352942809476473,2400
