episode,step,state,action,reward,next_state,terminated,cumulative_reward,average_reward,discounted_reward,convergence_rate,sample_efficiency,policy_consistency,policy_entropy,time_complexity,space_complexity
52,16,[ 0. 38.],,,,True,1306,40.8125,0.7656660068555889,-8.555555555555555,32,1.0,3.922001269529574e-06,0.0007619857788085938,33795
53,16,[7. 3.],,,,True,1312,41.0,0.40310600391820756,-3.4444444444444446,32,1.0,0.00029613752849400043,0.0008387565612792969,33795
54,16,[10. 12.],,,,True,1156,36.125,0.006666000073260042,0.3333333333333333,32,1.0,0.0008256793953478336,0.0008437633514404297,33795
55,16,[ 0. 20.],,,,True,1038,32.4375,0.006820007659307151,-8.666666666666666,32,1.0,3.5618722904473543e-07,0.0008881092071533203,33795
56,16,[4. 0.],,,,True,830,25.9375,66.00410916003851,0.8888888888888888,32,1.0,1.6430898540420458e-05,0.0008502006530761719,33795
57,16,[ 0. 19.],,,,True,1180,36.875,36.69226040340668,-7.333333333333333,32,1.0,3.783051943173632e-05,0.0009517669677734375,33795
58,16,[16.  5.],,,,True,934,29.1875,3.960410889193084e-05,4.0,32,1.0,0.03672557696700096,0.0007867813110351562,33795
59,16,[ 9. 17.],,,,True,850,26.5625,7.075203887767158e-05,4.222222222222222,32,1.0,0.002521004993468523,0.0009396076202392578,33795
60,16,[ 0. 44.],,,,True,844,26.375,43.62980633004071,-4.222222222222222,32,1.0,5.7723165809875354e-05,0.000988006591796875,33795
61,16,[ 0. 16.],,,,True,1160,36.25,41.10296558063411,0.0,32,1.0,1.3633036033411372e-08,0.0007119178771972656,33795
62,16,[17.  9.],,,,True,1246,38.9375,78.7710007106004,4.0,32,1.0,0.0022024069912731647,0.0008120536804199219,33795
63,16,[17. 11.],,,,True,820,25.625,35.206710004108125,-0.2222222222222222,32,1.0,0.0003294324269518256,0.0007987022399902344,33795
64,16,[11. 14.],,,,True,818,25.5625,36.307370762778056,4.111111111111111,32,1.0,0.0021510731894522905,0.0009684562683105469,33795
65,16,[45. 28.],,,,True,1054,32.9375,0.3999607075592262,3.4444444444444446,32,1.0,0.41351115703582764,0.0008380413055419922,33795
66,16,[0. 2.],,,,True,1360,42.5,36.96660067763588,0.0,32,1.0,7.01935205142945e-05,0.0010318756103515625,33795
67,16,[26. 44.],,,,True,1188,37.125,6.930748068874818e-05,-3.6666666666666665,32,1.0,0.07237523794174194,0.000843048095703125,33795
68,16,[ 0. 32.],,,,True,850,26.5625,71.86307260000042,-4.444444444444445,32,1.0,7.436927717208164e-06,0.0007884502410888672,33795
69,16,[ 8. 34.],,,,True,1288,40.25,0.7438200040318704,-3.0,32,1.0,0.000128409534227103,0.0008420944213867188,33795
70,16,[6. 2.],,,,True,1202,37.5625,78.1069963410389,0.1111111111111111,32,1.0,7.043097980385937e-07,0.000743865966796875,33795
71,16,[ 8. 47.],,,,True,1472,46.0,66.0072166666,0.8888888888888888,32,1.0,4.597135921358131e-05,0.0008013248443603516,33795
72,16,[ 7. 17.],,,,True,1190,37.1875,0.6666341067766637,8.666666666666666,32,1.0,0.0010663862340152264,0.0008571147918701172,33795
73,16,[0. 6.],,,,True,1092,34.125,66.66330000006964,-8.222222222222221,32,1.0,2.023917708773859e-12,0.0009794235229492188,33795
74,16,[ 0. 19.],,,,True,1246,38.9375,41.80721820407071,-7.777777777777778,32,1.0,2.928997673734557e-05,0.0007045269012451172,33795
75,16,[ 0. 40.],,,,True,810,25.3125,0.003889606820007331,-8.222222222222221,32,1.0,3.585503873182461e-05,0.0007536411285400391,33795
76,16,[ 8. 43.],,,,True,1048,32.75,0.7516691635563005,-4.555555555555555,32,1.0,1.4686695067211986e-05,0.0008730888366699219,33795
77,16,[ 0. 14.],,,,True,1044,32.625,66.0038891633004,-4.222222222222222,32,1.0,7.589103915961459e-06,0.0008521080017089844,33795
78,16,[52.  0.],,,,True,1290,40.3125,0.3918207185863301,3.5555555555555554,32,1.0,0.667445182800293,0.0008800029754638672,33795
79,16,[20. 35.],,,,True,1498,46.8125,0.7106336600743635,0.4444444444444444,32,1.0,0.003719516098499298,0.0008425712585449219,33795
80,16,[58. 17.],,,,True,1642,51.3125,37.7889188600392,-0.7777777777777778,32,1.0,0.18379855155944824,0.0007522106170654297,33795
81,16,[28. 30.],,,,True,1298,40.5625,34.48063448099601,8.222222222222221,32,1.0,0.042252786457538605,0.0010166168212890625,33795
82,16,[ 6. 47.],,,,True,534,16.6875,0.004070407000000042,0.1111111111111111,32,1.0,0.0001769018854247406,0.0009834766387939453,33795
83,16,[18.  2.],,,,True,980,30.625,40.70671000004,-4.333333333333333,32,1.0,0.3321276903152466,0.0008311271667480469,33795
84,16,[ 0. 26.],,,,True,952,29.75,0.3889607150006636,0.0,32,1.0,0.00011596448894124478,0.0008955001831054688,33795
85,16,[ 0. 22.],,,,True,1144,35.75,40.70000000699601,-7.888888888888889,32,1.0,9.718204091768712e-05,0.000804901123046875,33795
86,16,[29. 38.],,,,True,1116,34.875,33.003998506854096,4.0,32,1.0,0.06196291372179985,0.0008249282836914062,33795
87,16,[17. 39.],,,,True,1482,46.3125,66.66344811506599,8.444444444444445,32,1.0,0.0006231691804714501,0.0008230209350585938,33795
88,16,[63. 22.],,,,True,1588,49.625,80.9634766634463,-1.1111111111111112,32,1.0,0.014303093776106834,0.0008587837219238281,33795
89,16,[17. 26.],,,,True,1352,42.25,66.00682000410914,-0.1111111111111111,32,1.0,0.0023653090465813875,0.0007596015930175781,33795
90,16,[24. 19.],,,,True,1022,31.9375,0.6853370150385077,3.888888888888889,32,1.0,0.11483818292617798,0.0007231235504150391,33795
91,16,[0. 1.],,,,True,946,29.5625,0.6744793000666668,0.0,32,1.0,0.011762636713683605,0.0008611679077148438,33795
92,16,[19.  2.],,,,True,1386,43.3125,70.406996006886,4.0,32,1.0,0.6117069721221924,0.0011057853698730469,33795
93,16,[60. 40.],,,,True,1288,40.25,0.7480003887802601,-0.3333333333333333,32,1.0,0.010131419636309147,0.0007522106170654297,33795
94,16,[ 3. 24.],,,,True,1022,31.9375,39.60000039166665,0.1111111111111111,32,1.0,0.0017507104203104973,0.0008180141448974609,33795
95,16,[ 6. 16.],,,,True,1090,34.0625,40.30741000407042,-3.888888888888889,32,1.0,0.0006332421908155084,0.0010743141174316406,33795
96,16,[ 0. 48.],,,,True,718,22.4375,0.3960737000000043,0.0,32,1.0,2.2304937374428846e-05,0.0007812976837158203,33795
97,16,[ 0. 38.],,,,True,706,22.0625,74.80385000726075,0.0,32,1.0,1.7553061297803652e-06,0.0008995532989501953,33795
98,16,[10. 10.],,,,True,858,26.8125,66.33710634466851,4.222222222222222,32,1.0,0.08233039081096649,0.0008807182312011719,33795
99,16,[13. 11.],,,,True,1290,40.3125,38.90329520006886,-3.4444444444444446,32,1.0,4.450414780876599e-05,0.00084686279296875,33795
100,16,[31. 36.],,,,True,642,20.0625,67.100000396,3.888888888888889,32,1.0,0.027052216231822968,0.0008127689361572266,33795
101,16,[0. 8.],,,,True,894,27.9375,0.39999806660038895,-4.222222222222222,32,1.0,1.0633209512889152e-07,0.0010230541229248047,33795
102,16,[ 1. 27.],,,,True,1140,35.625,33.369600721665996,0.2222222222222222,32,1.0,1.0842200026672799e-05,0.0009417533874511719,33795
103,16,[22. 28.],,,,True,1268,39.625,66.00765930707409,8.333333333333334,32,1.0,0.03500547260046005,0.0008296966552734375,33795
104,16,[8. 0.],,,,True,1084,33.875,68.207590391776,-4.333333333333333,32,1.0,0.035579513758420944,0.0008432865142822266,33795
105,16,[7. 8.],,,,True,1016,31.75,42.90004140400076,0.1111111111111111,32,1.0,0.006170367356389761,0.0007612705230712891,33795
106,16,[19.  4.],,,,True,1340,41.875,39.16330000403326,-3.2222222222222223,32,1.0,0.05778810754418373,0.0008502006530761719,33795
107,16,[46. 37.],,,,True,1264,39.5,68.20688633374073,7.777777777777778,32,1.0,0.01401476003229618,0.0008234977722167969,33795
108,16,[39. 31.],,,,True,1558,48.6875,0.41092406680666677,-0.2222222222222222,32,1.0,0.023394707590341568,0.0009136199951171875,33795
109,16,[ 0. 15.],,,,True,1230,38.4375,38.89604026663338,-8.333333333333334,32,1.0,3.833389564533718e-05,0.0007531642913818359,33795
110,16,[ 0. 43.],,,,True,888,27.75,0.392437100066004,0.0,32,1.0,1.2048008102283347e-05,0.0007584095001220703,33795
111,16,[42. 27.],,,,True,1394,43.5625,66.00396000696587,-0.4444444444444444,32,1.0,0.036796994507312775,0.000823974609375,33795
112,16,[38.  1.],,,,True,1558,48.6875,70.75866600399887,4.0,32,1.0,0.0933622419834137,0.0007653236389160156,33795
113,16,[16. 10.],,,,True,766,23.9375,66.00399960003959,4.0,32,1.0,0.0014053467893972993,0.0009310245513916016,33795
114,16,[ 4. 28.],,,,True,1240,38.75,71.06660039606966,-4.0,32,1.0,9.267067798646167e-05,0.0008714199066162109,33795
115,16,[ 8. 27.],,,,True,1102,34.4375,0.00696520765855578,8.666666666666666,32,1.0,0.00035676988773047924,0.0007190704345703125,33795
116,16,[11. 13.],,,,True,1200,37.5,38.06660038902775,0.0,32,1.0,0.011241412721574306,0.0008063316345214844,33795
117,16,[ 0. 27.],,,,True,1276,39.875,66.00006996330069,-8.0,32,1.0,7.027715014373825e-07,0.0007026195526123047,33795
118,16,[ 0. 10.],,,,True,694,21.6875,35.20396039607546,0.0,32,1.0,2.976270271903836e-11,0.0011715888977050781,33795
119,16,[31. 32.],,,,True,1234,38.5625,71.071000006633,-0.2222222222222222,32,1.0,0.6200551986694336,0.0007531642913818359,33795
120,16,[41.  4.],,,,True,1160,36.25,82.13263480400069,7.888888888888889,32,1.0,3.0348605832841713e-06,0.0007107257843017578,33795
121,16,[18. 16.],,,,True,1544,48.25,39.988779160038874,-3.7777777777777777,32,1.0,0.0489867739379406,0.0008409023284912109,33795
122,16,[ 0. 31.],,,,True,1150,35.9375,0.41099916660069663,-4.222222222222222,32,1.0,1.3005915207031649e-06,0.0008599758148193359,33795
123,16,[ 6. 13.],,,,True,1268,39.625,7.766358666355929e-05,0.3333333333333333,32,1.0,0.0006903494941070676,0.0010323524475097656,33795
124,16,[ 0. 31.],,,,True,1082,33.8125,0.007626304145174047,0.0,32,1.0,0.00024334649788215756,0.0007128715515136719,33795
125,16,[ 8. 26.],,,,True,1324,41.375,0.4000003408082074,0.1111111111111111,32,1.0,0.00033039049594663084,0.0007719993591308594,33795
126,16,[3. 0.],,,,True,1092,34.125,72.6041426000693,8.777777777777779,32,1.0,0.002006473718211055,0.0008320808410644531,33795
127,16,[16. 18.],,,,True,1346,42.0625,0.4108063300391668,0.2222222222222222,32,1.0,0.03612332046031952,0.001007080078125,33795
128,16,[24. 10.],,,,True,1418,44.3125,39.16358666344699,0.1111111111111111,32,1.0,0.0017797747859731317,0.0010061264038085938,33795
129,16,[ 0. 40.],,,,True,1330,41.5625,72.16660073266598,-4.222222222222222,32,1.0,1.539682443763013e-06,0.0008394718170166016,33795
130,16,[ 4. 31.],,,,True,1216,38.0,75.90006820007659,0.4444444444444444,32,1.0,3.388544428162277e-05,0.0008893013000488281,33795
131,16,[9. 0.],,,,True,1220,38.125,37.76691745882039,8.666666666666666,32,1.0,0.004491065628826618,0.0010457038879394531,33795
132,16,[17.  0.],,,,True,1384,43.25,39.98500069966666,-3.888888888888889,32,1.0,1.1391688303774572e-07,0.0007941722869873047,33795
133,16,[ 3. 43.],,,,True,970,30.3125,39.23700000407039,-4.444444444444445,32,1.0,2.7997029974358156e-06,0.0007104873657226562,33795
134,16,[33. 13.],,,,True,772,24.125,83.60006600692999,8.11111111111111,32,1.0,0.510737419128418,0.0008502006530761719,33795
135,16,[53. 25.],,,,True,976,30.5,66.003918541,3.4444444444444446,32,1.0,0.003990329336374998,0.0008411407470703125,33795
136,16,[43. 34.],,,,True,1320,41.25,7.326336635204114e-05,3.6666666666666665,32,1.0,0.008133060298860073,0.0009448528289794922,33795
137,16,[21. 29.],,,,True,1428,44.625,0.4026341000732746,-4.222222222222222,32,1.0,0.02782028168439865,0.0008437633514404297,33795
138,16,[17. 15.],,,,True,1080,33.75,36.307295910776354,8.444444444444445,32,1.0,0.000611926312558353,0.0008265972137451172,33795
139,16,[ 0. 48.],,,,True,1164,36.375,40.70685481063586,-7.333333333333333,32,1.0,3.780220936278056e-07,0.001102447509765625,33795
140,16,[ 0. 25.],,,,True,1026,32.0625,66.33377850407071,-7.666666666666667,32,1.0,5.451036940939957e-06,0.0007536411285400391,33795
141,16,[24. 38.],,,,True,1280,40.0,78.4630392075589,0.3333333333333333,32,1.0,0.023504216223955154,0.0017011165618896484,33795
142,16,[28.  8.],,,,True,1456,45.5,0.6854103889221635,0.8888888888888888,32,1.0,0.0029220604337751865,0.0010502338409423828,33795
143,16,[38. 37.],,,,True,1094,34.1875,66.3447010710004,8.0,32,1.0,0.014128478243947029,0.0011570453643798828,33795
144,16,[29. 44.],,,,True,1190,37.1875,34.46670436666665,8.222222222222221,32,1.0,0.017258288338780403,0.0010650157928466797,33795
145,16,[19. 30.],,,,True,1486,46.4375,66.666666007436,4.222222222222222,32,1.0,0.004716531839221716,0.0007739067077636719,33795
146,16,[ 0. 37.],,,,True,1100,34.375,67.4410388777774,0.0,32,1.0,1.1112731499451911e-06,0.0010769367218017578,33795
147,16,[ 0. 10.],,,,True,932,29.125,37.780776660000406,0.0,32,1.0,2.062799531188375e-08,0.0009226799011230469,33795
148,16,[ 0. 16.],,,,True,1448,45.25,68.86663586358601,-7.555555555555555,32,1.0,5.787081036601194e-09,0.0007674694061279297,33795
149,16,[16. 14.],,,,True,1404,43.875,33.660072177666,1.4444444444444444,32,1.0,0.7049960494041443,0.00077056884765625,33795
150,16,[ 0. 25.],,,,True,1258,39.3125,66.35563074080774,-4.222222222222222,32,1.0,2.180249612138141e-05,0.0007865428924560547,33795
151,16,[ 8. 36.],,,,True,1126,35.1875,66.34766666004073,8.666666666666666,32,1.0,2.8053849746356718e-05,0.0008904933929443359,33795
152,16,[70. 10.],,,,True,1358,42.4375,35.59163590755779,3.2222222222222223,32,1.0,0.011996460147202015,0.0008745193481445312,33795
153,16,[ 0. 49.],,,,True,940,29.375,38.50677600000072,4.444444444444445,32,1.0,2.0813586161239073e-06,0.0007469654083251953,33795
154,16,[ 0. 29.],,,,True,1224,38.25,0.7657458776358933,-8.88888888888889,32,1.0,0.0002043539861915633,0.0008213520050048828,33795
155,16,[ 0. 12.],,,,True,1252,39.125,37.785038507656,-7.666666666666667,32,1.0,1.0111250503541669e-07,0.000774383544921875,33795
156,16,[ 4. 45.],,,,True,1248,39.0,71.86993038874073,0.7777777777777778,32,1.0,9.168125870928634e-06,0.0008032321929931641,33795
157,16,[ 4. 20.],,,,True,1068,33.375,38.50006930006665,-3.5555555555555554,32,1.0,0.0001923161034937948,0.001008749008178711,33795
158,16,[ 0. 20.],,,,True,1160,36.25,37.7998099634104,-7.888888888888889,32,1.0,0.00010704172746045515,0.0009806156158447266,33795
159,16,[27. 49.],,,,True,966,30.1875,71.50000066003999,8.222222222222221,32,1.0,0.003919523674994707,0.0008015632629394531,33795
160,16,[48.  4.],,,,True,1516,47.375,81.40007405585075,4.0,32,1.0,0.002984996186569333,0.0008759498596191406,33795
161,16,[ 0. 46.],,,,True,1400,43.75,39.2326336666341,-8.666666666666666,32,1.0,5.144941610524256e-07,0.0008642673492431641,33795
162,16,[19. 28.],,,,True,1344,42.0,74.05206745204109,-0.2222222222222222,32,1.0,0.11376453191041946,0.0009100437164306641,33795
163,16,[42. 36.],,,,True,1464,45.75,41.388600677633676,0.2222222222222222,32,1.0,0.0025444920174777508,0.0008547306060791016,33795
164,16,[2. 2.],,,,True,1250,39.0625,66.66352072603922,0.1111111111111111,32,1.0,0.017515771090984344,0.0007779598236083984,33795
165,16,[0. 0.],,,,True,740,23.125,7.295200072163671e-05,0.0,32,1.0,0.005235473625361919,0.001650094985961914,33795
166,16,[48. 33.],,,,True,1056,33.0,42.900000007260005,-0.5555555555555556,32,1.0,0.014133721590042114,0.0007624626159667969,33795
167,16,[ 0. 43.],,,,True,1112,34.75,39.99996000699634,-7.777777777777778,32,1.0,3.612611862990889e-07,0.000946044921875,33795
168,16,[ 9. 25.],,,,True,1254,39.1875,0.7480402600000076,-2.5555555555555554,32,1.0,0.001841509947553277,0.0008192062377929688,33795
169,16,[41. 27.],,,,True,1210,37.8125,36.30006996666665,3.6666666666666665,32,1.0,0.002571630058810115,0.0008988380432128906,33795
170,16,[20. 39.],,,,True,812,25.375,37.40004070407,8.444444444444445,32,1.0,0.01067004818469286,0.0008330345153808594,33795
171,16,[0. 9.],,,,True,1410,44.0625,77.00007656348215,-4.111111111111111,32,1.0,9.738224115984906e-11,0.0007994174957275391,33795
172,16,[ 9. 21.],,,,True,986,30.8125,0.4145174038891855,-0.1111111111111111,32,1.0,0.005242932587862015,0.0009441375732421875,33795
173,16,[11. 22.],,,,True,964,30.125,72.166666004026,4.111111111111111,32,1.0,8.311465353472158e-05,0.0008993148803710938,33795
174,16,[ 9. 43.],,,,True,1552,48.5,78.10765666660039,-3.6666666666666665,32,1.0,0.06261439621448517,0.0008020401000976562,33795
175,16,[ 7. 30.],,,,True,800,25.0,0.7370000040337041,4.222222222222222,32,1.0,0.00382798258215189,0.0007998943328857422,33795
176,16,[46.  4.],,,,True,1436,44.875,39.207587107629166,-0.6666666666666666,32,1.0,0.00023784066434018314,0.0008387565612792969,33795
177,16,[ 8. 18.],,,,True,1208,37.75,0.4070685476660076,-3.6666666666666665,32,1.0,0.00034441507887095213,0.0008876323699951172,33795
178,16,[ 0. 13.],,,,True,1042,32.5625,80.30411033704031,0.0,32,1.0,2.0141911249993427e-08,0.0008935928344726562,33795
179,16,[11. 44.],,,,True,1012,31.625,35.899666355777406,4.111111111111111,32,1.0,0.00026961611001752317,0.0009591579437255859,33795
180,16,[ 7. 39.],,,,True,1054,32.9375,81.40737075460075,4.222222222222222,32,1.0,0.0019876514561474323,0.0010814666748046875,33795
181,16,[59.  5.],,,,True,964,30.125,38.50718588200001,3.2222222222222223,32,1.0,0.006023413501679897,0.0008375644683837891,33795
182,16,[ 0. 41.],,,,True,1178,36.8125,41.11102600413855,-8.777777777777779,32,1.0,1.768701804394368e-05,0.0008475780487060547,33795
183,16,[28. 41.],,,,True,1378,43.0625,68.20006886666665,-0.2222222222222222,32,1.0,0.0015014448435977101,0.0008146762847900391,33795
184,16,[17. 11.],,,,True,1150,35.9375,0.6776007216004033,0.0,32,1.0,0.00016013167623896152,0.0007977485656738281,33795
185,16,[ 3. 19.],,,,True,978,30.5625,0.7480682067100074,-0.1111111111111111,32,1.0,0.00010587229917291552,0.0007936954498291016,33795
186,16,[ 0. 24.],,,,True,1154,36.0625,66.00410922607658,-4.111111111111111,32,1.0,2.4783648768789135e-06,0.0008580684661865234,33795
187,16,[59. 14.],,,,True,1454,45.4375,66.6633666600396,7.555555555555555,32,1.0,0.009409246034920216,0.0008375644683837891,33795
188,16,[0. 5.],,,,True,1466,45.8125,0.7106666666006668,0.5555555555555556,32,1.0,2.8834281692979857e-05,0.0008022785186767578,33795
189,16,[12.  9.],,,,True,1084,33.875,35.204029655778065,8.555555555555555,32,1.0,0.002263584639877081,0.0009987354278564453,33795
190,16,[18. 45.],,,,True,1270,39.6875,86.54806996660041,-0.3333333333333333,32,1.0,0.0017702665645629168,0.0008027553558349609,33795
191,16,[ 9. 30.],,,,True,1494,46.6875,66.66666666663448,0.2222222222222222,32,1.0,0.00024076174304354936,0.0007870197296142578,33795
192,16,[22. 17.],,,,True,1418,44.3125,66.35863300663364,8.333333333333334,32,1.0,0.004064007196575403,0.0008533000946044922,33795
193,16,[24.  2.],,,,True,1136,35.5,85.41503960715077,0.2222222222222222,32,1.0,0.0017838508356362581,0.001348257064819336,33795
194,16,[13.  6.],,,,True,1372,42.875,42.499600685479656,4.111111111111111,32,1.0,0.0010181505931541324,0.0008707046508789062,33795
195,16,[0. 7.],,,,True,1420,44.375,67.76663482166632,-8.777777777777779,32,1.0,2.692997824738086e-08,0.0008976459503173828,33795
196,16,[47. 41.],,,,True,1578,49.3125,71.06663476352041,3.6666666666666665,32,1.0,0.0020134421065449715,0.0010831356048583984,33795
197,16,[ 4. 38.],,,,True,1558,48.6875,41.45466666336774,-4.333333333333333,32,1.0,0.000493300729431212,0.0007534027099609375,33795
198,16,[12. 38.],,,,True,864,27.0,6.93000693000427e-05,4.111111111111111,32,1.0,0.00029284460470080376,0.0007829666137695312,33795
