episode,step,state,action,reward,next_state,terminated,cumulative_reward,average_reward,discounted_reward,convergence_rate,sample_efficiency,policy_consistency,policy_entropy,time_complexity,space_complexity
64,15,"(0, 2)",[1],39,"(0, 1)",True,241,16.066666666666666,0.38668550003800006,8,15,0.4666666666666667,-31.843644819522403,0.07692337036132812,2400
65,0,"(9, 0)",[1],35,"(2, 8)",False,0,0,0,0,0,1,0,0.07703232765197754,2400
65,1,"(2, 8)",[0],0,"(0, 5)",False,35,35.0,35.0,1,1,0.0,-8.483576900357296,0.07711458206176758,2400
65,2,"(0, 5)",[2],69,"(5, 6)",False,35,17.5,35.0,2,2,0.0,-24.163388403979678,0.0771796703338623,2400
65,3,"(5, 6)",[2],62,"(8, 7)",False,104,34.666666666666664,35.69,2,3,0.33333333333333337,-0.249180533031473,0.07724142074584961,2400
65,4,"(8, 7)",[2],60,"(9, 8)",False,166,41.5,35.751999999999995,2,4,0.5,0.5901652917265615,0.07730484008789062,2400
65,5,"(9, 8)",[1],31,"(4, 9)",False,226,45.2,35.757999999999996,3,5,0.4,-11.437280291399121,0.07736897468566895,2400
65,6,"(4, 9)",[0],0,"(0, 7)",False,257,42.833333333333336,35.758309999999994,4,6,0.33333333333333337,0.020978718791959783,0.07743167877197266,2400
65,7,"(0, 7)",[1],36,"(1, 9)",False,257,36.714285714285715,35.758309999999994,5,7,0.2857142857142857,-16.92524120005982,0.07750797271728516,2400
65,8,"(1, 9)",[2],60,"(9, 0)",False,293,36.625,35.758313599999994,6,8,0.25,-4.48727922692602,0.07757091522216797,2400
65,9,"(9, 0)",[2],68,"(5, 2)",False,353,39.22222222222222,35.758314199999994,6,9,0.33333333333333337,0.2631539558392769,0.07763385772705078,2400
65,10,"(5, 2)",[2],69,"(5, 3)",False,421,42.1,35.75831426799999,6,10,0.4,0.623636460089106,0.0776972770690918,2400
65,11,"(5, 3)",[1],36,"(2, 4)",False,490,44.54545454545455,35.758314274899995,7,11,0.36363636363636365,0.2979535386911288,0.07776451110839844,2400
65,12,"(2, 4)",[2],69,"(5, 4)",False,526,43.833333333333336,35.75831427525999,8,12,0.33333333333333337,-0.38624033355302145,0.07782936096191406,2400
65,13,"(5, 4)",[0],0,"(0, 3)",False,595,45.76923076923077,35.75831427532899,9,13,0.3076923076923077,0.09964790834439907,0.07789254188537598,2400
65,14,"(0, 3)",[0],0,"(0, 1)",False,595,42.5,35.75831427532899,9,14,0.3571428571428571,-34.29218189933319,0.07795476913452148,2400
65,15,"(0, 1)",[2],78,"(1, 4)",True,595,39.666666666666664,35.75831427532899,10,15,0.33333333333333337,-39.21295037733068,0.07801651954650879,2400
66,0,"(9, 1)",[0],0,"(0, 7)",False,0,0,0,0,0,1,0,0.07813382148742676,2400
66,1,"(0, 7)",[2],65,"(7, 8)",False,0,0.0,0.0,1,1,0.0,-18.576296120103322,0.07819652557373047,2400
66,2,"(7, 8)",[0],0,"(0, 6)",False,65,32.5,6.5,2,2,0.0,0.07893203475033933,0.07825756072998047,2400
66,3,"(0, 6)",[0],0,"(0, 5)",False,65,21.666666666666668,6.5,2,3,0.33333333333333337,-14.391173126900519,0.07831716537475586,2400
66,4,"(0, 5)",[0],0,"(0, 9)",False,65,16.25,6.5,2,4,0.5,-24.150592834456816,0.07837653160095215,2400
66,5,"(0, 9)",[2],62,"(9, 6)",False,65,13.0,6.5,3,5,0.4,-19.95748144355446,0.07843613624572754,2400
66,6,"(9, 6)",[0],0,"(0, 7)",False,127,21.166666666666668,6.50062,4,6,0.33333333333333337,-3.6035853233353983,0.07849740982055664,2400
66,7,"(0, 7)",[1],36,"(1, 9)",False,127,18.142857142857142,6.50062,5,7,0.2857142857142857,-19.392994262125573,0.07857489585876465,2400
66,8,"(1, 9)",[2],60,"(9, 4)",False,163,20.375,6.5006236,6,8,0.25,-5.728001989327803,0.07863807678222656,2400
66,9,"(9, 4)",[2],60,"(9, 0)",False,223,24.77777777777778,6.5006242,6,9,0.33333333333333337,0.6837995365631675,0.07870340347290039,2400
66,10,"(9, 0)",[1],35,"(2, 2)",False,283,28.3,6.5006242599999995,7,10,0.30000000000000004,-0.1406854991302685,0.07876777648925781,2400
66,11,"(2, 2)",[2],72,"(3, 3)",False,318,28.90909090909091,6.5006242635,8,11,0.2727272727272727,-1.664348587642342,0.07882976531982422,2400
66,12,"(3, 3)",[1],36,"(1, 4)",False,390,32.5,6.50062426422,9,12,0.25,-0.19155169132343297,0.07889199256896973,2400
66,13,"(1, 4)",[2],69,"(5, 3)",False,426,32.76923076923077,6.5006242642559995,10,13,0.23076923076923073,-5.063027968352406,0.07895326614379883,2400
66,14,"(5, 3)",[1],35,"(2, 1)",False,495,35.357142857142854,6.5006242642629,11,14,0.2142857142857143,-0.0023137975650882533,0.07901620864868164,2400
66,15,"(2, 1)",[0],0,"(0, 4)",True,530,35.333333333333336,6.50062426426325,12,15,0.19999999999999996,-4.1656547934203205,0.07909369468688965,2400
67,0,"(0, 2)",[0],0,"(0, 6)",False,0,0,0,0,0,1,0,0.07919573783874512,2400
67,1,"(0, 6)",[1],37,"(1, 7)",False,0,0.0,0.0,1,1,0.0,-14.983190400977472,0.07925653457641602,2400
67,2,"(1, 7)",[1],35,"(2, 8)",False,37,18.5,3.7,1,2,0.5,0.6013849629661541,0.07931637763977051,2400
67,3,"(2, 8)",[1],34,"(2, 5)",False,72,24.0,4.050000000000001,1,3,0.6666666666666667,-9.054577971761137,0.0793759822845459,2400
67,4,"(2, 5)",[2],66,"(6, 5)",False,106,26.5,4.0840000000000005,2,4,0.5,-3.4220641790011634,0.07944083213806152,2400
67,5,"(6, 5)",[2],62,"(8, 6)",False,172,34.4,4.0906,2,5,0.6,0.2045428701052141,0.07950258255004883,2400
67,6,"(8, 6)",[2],60,"(9, 8)",False,234,39.0,4.09122,2,6,0.6666666666666667,-1.9547280516229886,0.07956361770629883,2400
67,7,"(9, 8)",[0],0,"(0, 6)",False,294,42.0,4.09128,3,7,0.5714285714285714,-11.423064172004542,0.07962608337402344,2400
67,8,"(0, 6)",[0],0,"(0, 0)",False,294,36.75,4.09128,3,8,0.625,-14.964553759952244,0.07968664169311523,2400
67,9,"(0, 0)",[0],0,"(0, 0)",False,294,32.666666666666664,4.09128,3,9,0.6666666666666667,-33.09063254512191,0.07974696159362793,2400
67,10,"(0, 0)",[0],0,"(0, 4)",False,294,29.4,4.09128,3,10,0.7,-33.07758438387378,0.07980775833129883,2400
67,11,"(0, 4)",[2],70,"(4, 4)",False,294,26.727272727272727,4.09128,4,11,0.6363636363636364,-39.634762756259676,0.07987022399902344,2400
67,12,"(4, 4)",[2],66,"(6, 0)",False,364,30.333333333333332,4.0912800007,4,12,0.6666666666666667,-5.3573503715305435,0.07993459701538086,2400
67,13,"(6, 0)",[0],0,"(0, 2)",False,430,33.07692307692308,4.091280000766,5,13,0.6153846153846154,0.08916157520858932,0.07999873161315918,2400
67,14,"(0, 2)",[1],38,"(0, 2)",False,430,30.714285714285715,4.091280000766,6,14,0.5714285714285714,-32.72254618971492,0.08006930351257324,2400
67,15,"(0, 2)",[1],38,"(0, 2)",True,468,31.2,4.09128000076638,6,15,0.6,-33.62582608160177,0.08014321327209473,2400
68,0,"(4, 7)",[1],34,"(3, 6)",False,0,0,0,0,0,1,0,0.0802450180053711,2400
68,1,"(3, 6)",[0],0,"(0, 5)",False,34,34.0,34.0,1,1,0.0,0.4494657136348062,0.0803070068359375,2400
68,2,"(0, 5)",[2],68,"(5, 5)",False,34,17.0,34.0,2,2,0.0,-26.05781451838742,0.0803685188293457,2400
68,3,"(5, 5)",[1],34,"(2, 5)",False,102,34.0,34.68,3,3,0.0,0.305694286171461,0.0804283618927002,2400
68,4,"(2, 5)",[1],36,"(2, 5)",False,136,34.0,34.714,3,4,0.25,-3.994534878812738,0.0804901123046875,2400
68,5,"(2, 5)",[2],66,"(6, 7)",False,172,34.4,34.7176,4,5,0.19999999999999996,-5.308990088249786,0.08055472373962402,2400
68,6,"(6, 7)",[2],60,"(9, 6)",False,238,39.666666666666664,34.71826,4,6,0.33333333333333337,-0.6819680686027259,0.08061766624450684,2400
68,7,"(9, 6)",[0],0,"(0, 9)",False,298,42.57142857142857,34.71832,5,7,0.2857142857142857,-3.578321224300498,0.08067989349365234,2400
68,8,"(0, 9)",[2],61,"(9, 4)",False,298,37.25,34.71832,6,8,0.25,-21.638546302527008,0.08074307441711426,2400
68,9,"(9, 4)",[1],33,"(3, 0)",False,359,39.888888888888886,34.71832061,7,9,0.2222222222222222,0.5919019568574819,0.08080649375915527,2400
68,10,"(3, 0)",[1],38,"(0, 4)",False,392,39.2,34.718320643,7,10,0.30000000000000004,-3.3543008065681694,0.08086943626403809,2400
68,11,"(0, 4)",[0],0,"(0, 2)",False,430,39.09090909090909,34.718320646799995,8,11,0.2727272727272727,-39.61719381582789,0.0809316635131836,2400
68,12,"(0, 2)",[1],39,"(0, 1)",False,430,35.833333333333336,34.718320646799995,9,12,0.25,-34.57288615598225,0.0809938907623291,2400
68,13,"(0, 1)",[1],38,"(0, 2)",False,469,36.07692307692308,34.718320646839,9,13,0.3076923076923077,-40.13107635240172,0.08105611801147461,2400
68,14,"(0, 2)",[0],0,"(0, 1)",False,507,36.214285714285715,34.7183206468428,10,14,0.2857142857142857,-34.55535545408506,0.08113765716552734,2400
68,15,"(0, 1)",[0],0,"(0, 3)",True,507,33.8,34.7183206468428,10,15,0.33333333333333337,-40.121309809101,0.08120036125183105,2400
69,0,"(4, 5)",[0],0,"(0, 6)",False,0,0,0,0,0,1,0,0.08130168914794922,2400
69,1,"(0, 6)",[1],37,"(1, 6)",False,0,0.0,0.0,1,1,0.0,-15.610075824838866,0.08136367797851562,2400
69,2,"(1, 6)",[2],66,"(6, 7)",False,37,18.5,3.7,2,2,0.0,-1.2778725998755704,0.08142399787902832,2400
69,3,"(6, 7)",[0],0,"(0, 5)",False,103,34.333333333333336,4.36,3,3,0.0,-0.6373055922951714,0.08148479461669922,2400
69,4,"(0, 5)",[2],68,"(5, 9)",False,103,25.75,4.36,4,4,0.0,-27.982529724284014,0.08154582977294922,2400
69,5,"(5, 9)",[2],60,"(9, 8)",False,171,34.2,4.3668000000000005,4,5,0.19999999999999996,0.19286938047072183,0.08160829544067383,2400
69,6,"(9, 8)",[0],0,"(0, 8)",False,231,38.5,4.367400000000001,5,6,0.16666666666666663,-11.401363092102999,0.08167171478271484,2400
69,7,"(0, 8)",[1],35,"(2, 6)",False,231,33.0,4.367400000000001,6,7,0.1428571428571429,-34.067457934941764,0.08173418045043945,2400
69,8,"(2, 6)",[2],65,"(7, 4)",False,266,33.25,4.367403500000001,7,8,0.125,-3.209925478662219,0.08179593086242676,2400
69,9,"(7, 4)",[0],0,"(0, 0)",False,331,36.77777777777778,4.3674041500000005,8,9,0.11111111111111116,0.04973300570554731,0.08187222480773926,2400
69,10,"(0, 0)",[2],79,"(0, 0)",False,331,33.1,4.3674041500000005,9,10,0.09999999999999998,-35.447846387375876,0.08193492889404297,2400
69,11,"(0, 0)",[1],39,"(0, 4)",False,410,37.27272727272727,4.3674041579,10,11,0.09090909090909094,-36.359120076116916,0.08199572563171387,2400
69,12,"(0, 4)",[2],71,"(4, 2)",False,449,37.416666666666664,4.36740415829,11,12,0.08333333333333337,-41.703851851640074,0.08205842971801758,2400
69,13,"(4, 2)",[2],70,"(4, 0)",False,520,40.0,4.367404158361,11,13,0.15384615384615385,-2.7099661802835047,0.08214116096496582,2400
69,14,"(4, 0)",[0],0,"(0, 1)",False,590,42.142857142857146,4.367404158368,12,14,0.1428571428571429,-0.26283321381997315,0.08220529556274414,2400
69,15,"(0, 1)",[1],39,"(0, 2)",True,590,39.333333333333336,4.367404158368,13,15,0.1333333333333333,-41.077406559287695,0.08226776123046875,2400
70,0,"(6, 7)",[0],0,"(0, 8)",False,0,0,0,0,0,1,0,0.08237051963806152,2400
70,1,"(0, 8)",[1],35,"(2, 5)",False,0,0.0,0.0,1,1,0.0,-34.84286766806717,0.08243179321289062,2400
70,2,"(2, 5)",[1],36,"(1, 7)",False,35,17.5,3.5,1,2,0.5,-5.927997342941941,0.08249211311340332,2400
70,3,"(1, 7)",[1],35,"(2, 7)",False,71,23.666666666666668,3.8600000000000003,1,3,0.6666666666666667,0.30179704772825144,0.08255386352539062,2400
70,4,"(2, 7)",[1],35,"(2, 8)",False,106,26.5,3.8950000000000005,1,4,0.75,-9.080341798181024,0.08261537551879883,2400
70,5,"(2, 8)",[1],34,"(2, 5)",False,141,28.2,3.8985000000000003,1,5,0.8,-9.666319137676561,0.08267641067504883,2400
70,6,"(2, 5)",[2],65,"(7, 6)",False,175,29.166666666666668,3.8988400000000003,2,6,0.6666666666666667,-7.330824396248961,0.08273792266845703,2400
70,7,"(7, 6)",[1],33,"(3, 5)",False,240,34.285714285714285,3.8989050000000005,3,7,0.5714285714285714,-1.3614672810449533,0.08280014991760254,2400
70,8,"(3, 5)",[2],64,"(7, 0)",False,273,34.125,3.8989083000000004,4,8,0.5,-10.634416738883694,0.08286261558532715,2400
70,9,"(7, 0)",[2],70,"(4, 2)",False,337,37.44444444444444,3.8989089400000005,4,9,0.5555555555555556,0.27114411262321475,0.08292436599731445,2400
70,10,"(4, 2)",[1],36,"(1, 4)",False,407,40.7,3.8989090100000006,5,10,0.5,-2.342122936471794,0.08298611640930176,2400
70,11,"(1, 4)",[2],68,"(5, 0)",False,443,40.27272727272727,3.8989090136000004,6,11,0.4545454545454546,-6.445502229538802,0.08304643630981445,2400
70,12,"(5, 0)",[2],72,"(3, 3)",False,511,42.583333333333336,3.8989090142800005,6,12,0.5,-0.5453390363434913,0.08312559127807617,2400
70,13,"(3, 3)",[0],0,"(0, 4)",False,583,44.84615384615385,3.8989090143520007,7,13,0.46153846153846156,-0.15646966277160118,0.08318853378295898,2400
70,14,"(0, 4)",[0],0,"(0, 4)",False,583,41.642857142857146,3.8989090143520007,7,14,0.5,-41.68335246583082,0.0832509994506836,2400
70,15,"(0, 4)",[0],0,"(0, 3)",True,583,38.86666666666667,3.8989090143520007,7,15,0.5333333333333333,-41.669553863324836,0.0833127498626709,2400
71,0,"(6, 4)",[2],64,"(7, 9)",False,0,0,0,0,0,1,0,0.08341121673583984,2400
71,1,"(7, 9)",[1],31,"(4, 8)",False,64,64.0,64.0,1,1,0.0,0.3404112729057004,0.08347296714782715,2400
71,2,"(4, 8)",[0],0,"(0, 7)",False,95,47.5,67.1,2,2,0.0,0.7072444438922456,0.08353495597839355,2400
71,3,"(0, 7)",[1],36,"(1, 8)",False,95,31.666666666666668,67.1,3,3,0.0,-20.215849506354118,0.08359527587890625,2400
71,4,"(1, 8)",[2],61,"(9, 9)",False,131,32.75,67.136,4,4,0.0,-0.25529795522039733,0.08365607261657715,2400
71,5,"(9, 9)",[0],0,"(0, 6)",False,192,38.4,67.1421,5,5,0.0,-5.823967297745966,0.08371686935424805,2400
71,6,"(0, 6)",[0],0,"(0, 9)",False,192,32.0,67.1421,5,6,0.16666666666666663,-15.59548618514014,0.08377671241760254,2400
71,7,"(0, 9)",[2],61,"(9, 6)",False,192,27.428571428571427,67.1421,6,7,0.1428571428571429,-23.336413090675343,0.08383798599243164,2400
71,8,"(9, 6)",[1],32,"(3, 4)",False,253,31.625,67.14210609999999,7,8,0.125,-4.129189764618985,0.08390116691589355,2400
71,9,"(3, 4)",[0],0,"(0, 0)",False,285,31.666666666666668,67.14210641999999,8,9,0.11111111111111116,-3.0439831117651197,0.08396267890930176,2400
71,10,"(0, 0)",[0],0,"(0, 0)",False,285,28.5,67.14210641999999,8,10,0.19999999999999996,-36.34778640566122,0.08402299880981445,2400
71,11,"(0, 0)",[0],0,"(0, 4)",False,285,25.90909090909091,67.14210641999999,8,11,0.2727272727272727,-36.335779343606845,0.08410286903381348,2400
71,12,"(0, 4)",[2],71,"(4, 2)",False,285,23.75,67.14210641999999,9,12,0.25,-43.7628160048566,0.08424186706542969,2400
71,13,"(4, 2)",[1],36,"(1, 3)",False,356,27.384615384615383,67.14210642007099,10,13,0.23076923076923073,-2.475198825246605,0.0843198299407959,2400
71,14,"(1, 3)",[0],0,"(0, 1)",False,392,28.0,67.14210642007458,11,14,0.2142857142857143,-6.6341691673565375,0.08438444137573242,2400
71,15,"(0, 1)",[1],39,"(0, 3)",True,392,26.133333333333333,67.14210642007458,12,15,0.19999999999999996,-42.041750249614765,0.08444786071777344,2400
72,0,"(1, 8)",[1],35,"(2, 7)",False,0,0,0,0,0,1,0,0.08455634117126465,2400
72,1,"(2, 7)",[0],0,"(0, 6)",False,35,35.0,35.0,1,1,0.0,-9.05691791631781,0.08462285995483398,2400
72,2,"(0, 6)",[1],36,"(1, 6)",False,35,17.5,35.0,2,2,0.0,-16.262613474333843,0.08468437194824219,2400
72,3,"(1, 6)",[1],35,"(2, 8)",False,71,23.666666666666668,35.36,2,3,0.33333333333333337,-1.836163657014766,0.08474397659301758,2400
72,4,"(2, 8)",[1],34,"(2, 8)",False,106,26.5,35.394999999999996,2,4,0.5,-10.31307233497266,0.08480596542358398,2400
72,5,"(2, 8)",[1],34,"(2, 9)",False,140,28.0,35.398399999999995,2,5,0.6,-10.986971784492786,0.08486700057983398,2400
72,6,"(2, 9)",[0],0,"(0, 5)",False,174,29.0,35.39874,3,6,0.5,-7.073313048460628,0.08492875099182129,2400
72,7,"(0, 5)",[1],37,"(1, 8)",False,174,24.857142857142858,35.39874,4,7,0.4285714285714286,-28.759052165522704,0.08498907089233398,2400
72,8,"(1, 8)",[1],35,"(2, 2)",False,211,26.375,35.3987437,4,8,0.5,-1.153644293313446,0.08505010604858398,2400
72,9,"(2, 2)",[2],72,"(4, 2)",False,246,27.333333333333332,35.39874405,5,9,0.4444444444444444,-3.004240854759797,0.08513474464416504,2400
72,10,"(4, 2)",[2],71,"(4, 2)",False,318,31.8,35.398744122,5,10,0.5,-3.9332942683535923,0.08519959449768066,2400
72,11,"(4, 2)",[0],0,"(0, 2)",False,389,35.36363636363637,35.398744129099995,6,11,0.4545454545454546,-3.905568764063939,0.08526158332824707,2400
72,12,"(0, 2)",[1],38,"(0, 1)",False,389,32.416666666666664,35.398744129099995,7,12,0.41666666666666663,-35.48546859309037,0.08532309532165527,2400
72,13,"(0, 1)",[2],75,"(2, 4)",False,427,32.84615384615385,35.398744129137995,8,13,0.3846153846153846,-44.259278238572435,0.08538460731506348,2400
72,14,"(2, 4)",[1],36,"(1, 4)",False,502,35.857142857142854,35.3987441291455,9,14,0.3571428571428571,-0.8163770408316475,0.08544588088989258,2400
72,15,"(1, 4)",[0],0,"(0, 0)",True,538,35.86666666666667,35.39874412914586,10,15,0.33333333333333337,-6.393368434018736,0.08550858497619629,2400
73,0,"(7, 0)",[2],71,"(4, 5)",False,0,0,0,0,0,1,0,0.08561301231384277,2400
73,1,"(4, 5)",[1],35,"(2, 9)",False,71,71.0,71.0,1,1,0.0,0.3279262577237687,0.08567571640014648,2400
73,2,"(2, 9)",[0],0,"(0, 9)",False,106,53.0,74.5,2,2,0.0,-7.0475641866124805,0.08573627471923828,2400
73,3,"(0, 9)",[0],0,"(0, 8)",False,106,35.333333333333336,74.5,2,3,0.33333333333333337,-23.309825159953206,0.08579611778259277,2400
73,4,"(0, 8)",[0],0,"(0, 9)",False,106,26.5,74.5,2,4,0.5,-34.825792210984076,0.08585810661315918,2400
73,5,"(0, 9)",[2],60,"(9, 6)",False,106,21.2,74.5,3,5,0.4,-24.983320247008866,0.08591961860656738,2400
73,6,"(9, 6)",[0],0,"(0, 5)",False,166,27.666666666666668,74.5006,4,6,0.33333333333333337,-4.104601301312579,0.0859823226928711,2400
73,7,"(0, 5)",[1],37,"(1, 7)",False,166,23.714285714285715,74.5006,5,7,0.2857142857142857,-29.55567170266483,0.0860438346862793,2400
73,8,"(1, 7)",[1],35,"(2, 1)",False,203,25.375,74.5006037,5,8,0.375,-0.10799331275057633,0.08612895011901855,2400
73,9,"(2, 1)",[2],75,"(2, 4)",False,238,26.444444444444443,74.50060404999999,6,9,0.33333333333333337,-5.7453081217850706,0.08621835708618164,2400
73,10,"(2, 4)",[0],0,"(0, 3)",False,313,31.3,74.500604125,7,10,0.30000000000000004,-0.7940760787028864,0.08629655838012695,2400
73,11,"(0, 3)",[2],73,"(3, 2)",False,313,28.454545454545453,74.500604125,8,11,0.2727272727272727,-36.40968805409697,0.0863642692565918,2400
73,12,"(3, 2)",[2],72,"(3, 1)",False,386,32.166666666666664,74.50060412572999,8,12,0.33333333333333337,-5.5936332597217975,0.08642983436584473,2400
73,13,"(3, 1)",[0],0,"(0, 4)",False,458,35.23076923076923,74.500604125802,9,13,0.3076923076923077,-4.155600434395186,0.08649325370788574,2400
73,14,"(0, 4)",[1],37,"(1, 1)",False,458,32.714285714285715,74.500604125802,10,14,0.2857142857142857,-44.60170457700463,0.08655571937561035,2400
73,15,"(1, 1)",[2],76,"(1, 3)",True,495,33.0,74.50060412580237,11,15,0.2666666666666667,-11.281949270690667,0.08662581443786621,2400
74,0,"(3, 1)",[0],0,"(0, 7)",False,0,0,0,0,0,1,0,0.08672714233398438,2400
74,1,"(0, 7)",[0],0,"(0, 8)",False,0,0.0,0.0,0,1,1.0,-20.19048461089976,0.08678841590881348,2400
74,2,"(0, 8)",[2],63,"(8, 8)",False,0,0.0,0.0,1,2,0.5,-36.61962885215635,0.08685016632080078,2400
74,3,"(8, 8)",[2],60,"(9, 8)",False,63,21.0,0.6300000000000001,1,3,0.6666666666666667,-4.635760160847436,0.08691096305847168,2400
74,4,"(9, 8)",[0],0,"(0, 5)",False,123,30.75,0.6900000000000002,2,4,0.5,-11.384097291585704,0.08697271347045898,2400
74,5,"(0, 5)",[0],0,"(0, 6)",False,123,24.6,0.6900000000000002,2,5,0.6,-29.546156887800045,0.08703303337097168,2400
74,6,"(0, 6)",[1],37,"(1, 8)",False,123,20.5,0.6900000000000002,3,6,0.5,-16.984028349938335,0.0871427059173584,2400
74,7,"(1, 8)",[0],0,"(0, 8)",False,160,22.857142857142858,0.6900370000000001,4,7,0.4285714285714286,-1.1122840166220356,0.08721065521240234,2400
74,8,"(0, 8)",[1],36,"(2, 1)",False,160,20.0,0.6900370000000001,5,8,0.375,-37.434725544383696,0.08727383613586426,2400
74,9,"(2, 1)",[1],38,"(0, 4)",False,196,21.77777777777778,0.6900373600000002,5,9,0.4444444444444444,-6.391773860826877,0.08733630180358887,2400
74,10,"(0, 4)",[2],71,"(4, 1)",False,234,23.4,0.6900373980000002,6,10,0.4,-46.69016477787732,0.08740448951721191,2400
74,11,"(4, 1)",[1],36,"(1, 0)",False,305,27.727272727272727,0.6900374051000002,7,11,0.36363636363636365,-0.05395622774275095,0.08746647834777832,2400
74,12,"(1, 0)",[2],76,"(1, 2)",False,341,28.416666666666668,0.6900374054600003,8,12,0.33333333333333337,-4.915140645517484,0.08752822875976562,2400
74,13,"(1, 2)",[1],38,"(1, 3)",False,417,32.07692307692308,0.6900374055360002,9,13,0.3076923076923077,-10.932672815495046,0.08758974075317383,2400
74,14,"(1, 3)",[1],38,"(1, 0)",False,455,32.5,0.6900374055398002,9,14,0.3571428571428571,-7.350062760020964,0.08765220642089844,2400
74,15,"(1, 0)",[0],0,"(0, 0)",True,493,32.86666666666667,0.6900374055401802,10,15,0.33333333333333337,-4.897785278251188,0.08771276473999023,2400
75,0,"(8, 1)",[1],35,"(2, 6)",False,0,0,0,0,0,1,0,0.08781862258911133,2400
75,1,"(2, 6)",[0],0,"(0, 6)",False,35,35.0,35.0,1,1,0.0,-3.189870950890768,0.08788204193115234,2400
75,2,"(0, 6)",[2],67,"(6, 8)",False,35,17.5,35.0,2,2,0.0,-18.776360459120774,0.08794283866882324,2400
75,3,"(6, 8)",[2],60,"(9, 7)",False,102,34.0,35.67,2,3,0.33333333333333337,0.6092577662112055,0.08800435066223145,2400
75,4,"(9, 7)",[1],31,"(4, 9)",False,162,40.5,35.730000000000004,3,4,0.25,-6.342192381060016,0.08806848526000977,2400
75,5,"(4, 9)",[2],60,"(9, 9)",False,193,38.6,35.73310000000001,4,5,0.19999999999999996,-0.502812193298678,0.0881490707397461,2400
75,6,"(9, 9)",[2],60,"(9, 5)",False,253,42.166666666666664,35.733700000000006,4,6,0.33333333333333337,-7.150033599853885,0.08821415901184082,2400
75,7,"(9, 5)",[0],0,"(0, 6)",False,313,44.714285714285715,35.733760000000004,5,7,0.2857142857142857,-3.8135970694359993,0.08827733993530273,2400
75,8,"(0, 6)",[0],0,"(0, 2)",False,313,39.125,35.733760000000004,5,8,0.375,-18.76165772184331,0.08833909034729004,2400
75,9,"(0, 2)",[0],0,"(0, 2)",False,313,34.77777777777778,35.733760000000004,5,9,0.4444444444444444,-35.47176943496331,0.08840012550354004,2400
75,10,"(0, 2)",[2],74,"(2, 1)",False,313,31.3,35.733760000000004,6,10,0.4,-37.630700389520264,0.08846187591552734,2400
75,11,"(2, 1)",[1],38,"(0, 1)",False,387,35.18181818181818,35.7337600074,7,11,0.36363636363636365,-7.091144434061014,0.08852362632751465,2400
75,12,"(0, 1)",[2],75,"(2, 4)",False,425,35.416666666666664,35.73376000778,8,12,0.33333333333333337,-46.48574962432225,0.08858537673950195,2400
75,13,"(2, 4)",[0],0,"(0, 2)",False,500,38.46153846153846,35.733760007855,9,13,0.3076923076923077,-0.772477500343673,0.08864736557006836,2400
75,14,"(0, 2)",[2],76,"(2, 3)",False,500,35.714285714285715,35.733760007855,10,14,0.2857142857142857,-39.86595147865894,0.08870887756347656,2400
75,15,"(2, 3)",[2],71,"(4, 1)",True,576,38.4,35.73376000785576,10,15,0.33333333333333337,-2.03947342722447,0.08877110481262207,2400
76,0,"(8, 3)",[0],0,"(0, 9)",False,0,0,0,0,0,1,0,0.08887219429016113,2400
76,1,"(0, 9)",[1],35,"(2, 8)",False,0,0.0,0.0,1,1,0.0,-25.391330399285277,0.08893275260925293,2400
76,2,"(2, 8)",[0],0,"(0, 6)",False,35,17.5,3.5,2,2,0.0,-10.971007488391823,0.08899331092834473,2400
76,3,"(0, 6)",[2],67,"(6, 6)",False,35,11.666666666666666,3.5,3,3,0.0,-20.584279879784088,0.08905434608459473,2400
76,4,"(6, 6)",[2],61,"(9, 5)",False,102,25.5,3.567,3,4,0.25,-0.21638661787203764,0.08913254737854004,2400
76,5,"(9, 5)",[2],60,"(9, 8)",False,163,32.6,3.5731,3,5,0.4,-4.832217528325319,0.08919763565063477,2400
76,6,"(9, 8)",[0],0,"(0, 5)",False,223,37.166666666666664,3.5737,4,6,0.33333333333333337,-11.368391496302463,0.08926010131835938,2400
76,7,"(0, 5)",[1],37,"(1, 7)",False,223,31.857142857142858,3.5737,5,7,0.2857142857142857,-30.36151191321538,0.08932137489318848,2400
76,8,"(1, 7)",[2],64,"(7, 0)",False,260,32.5,3.5737037000000003,6,8,0.25,-0.6965733178219221,0.08938336372375488,2400
76,9,"(7, 0)",[0],0,"(0, 1)",False,324,36.0,3.5737043400000004,7,9,0.2222222222222222,-0.4087497227471205,0.0894465446472168,2400
76,10,"(0, 1)",[2],77,"(1, 0)",False,324,32.4,3.5737043400000004,8,10,0.19999999999999996,-48.80020046644249,0.0895082950592041,2400
76,11,"(1, 0)",[1],39,"(0, 4)",False,401,36.45454545454545,3.5737043477000006,9,11,0.18181818181818177,-4.531678419503951,0.0895695686340332,2400
76,12,"(0, 4)",[2],70,"(4, 0)",False,440,36.666666666666664,3.5737043480900006,10,12,0.16666666666666663,-48.74527539002847,0.0896310806274414,2400
76,13,"(4, 0)",[0],0,"(0, 0)",False,510,39.23076923076923,3.5737043481600006,11,13,0.15384615384615385,-0.2325187156473989,0.08969283103942871,2400
76,14,"(0, 0)",[2],79,"(0, 1)",False,510,36.42857142857143,3.5737043481600006,12,14,0.1428571428571429,-38.73272145487728,0.08975601196289062,2400
